axis,key,label
"aliases","supino_com_halteres__peito","supino_com_halteres"
"aliases","supino_inclinado_com_halteres","supino_inclinado_com_halteres"
"aliases","supino_inclinado_com_halteres__peito","supino_inclinado_com_halteres"
"aliases","supino_inclinado_com_barra","supino_inclinado_com_barra"
"aliases","supino_inclinado_com_barra__peito","supino_inclinado_com_barra"
"aliases","supino_declinado_com_halteres","supino_declinado_com_halteres"
"aliases","supino_declinado_com_halteres__peito","supino_declinado_com_halteres"
"aliases","supino_declinado_com_barra","supino_declinado_com_barra"
"aliases","supino_declinado_com_barra__peito","supino_declinado_com_barra"
"aliases","supino_declinado_na_maquina","supino_declinado_na_maquina"
"aliases","supino_declinado_na_maquina__peito","supino_declinado_na_maquina"
"aliases","aberturas_com_halteres","aberturas_com_halteres"
"aliases","aberturas_com_halteres__peito","aberturas_com_halteres"
"aliases","aberturas_inclinadas_com_halteres","aberturas_inclinadas_com_halteres"
"aliases","aberturas_inclinadas_com_halteres__peito","aberturas_inclinadas_com_halteres"
"aliases","aberturas_inclinadas_no_cabo","aberturas_inclinadas_no_cabo"
"aliases","aberturas_inclinadas_no_cabo__peito","aberturas_inclinadas_no_cabo"
"aliases","aberturas_inclinadas_com_elastico","aberturas_inclinadas_com_elastico"
"aliases","aberturas_inclinadas_com_elastico__peito","aberturas_inclinadas_com_elastico"
"aliases","squeeze_press","squeeze_press"
"aliases","squeeze_press__peito","squeeze_press"
"aliases","chest_press","chest_press"
"aliases","chest_press__peito","chest_press"
"aliases","dips_para_peito_em_paralelas","dips_para_peito_em_paralelas"
"aliases","dips_para_peito_em_paralelas__peito","dips_para_peito_em_paralelas"
"aliases","dips_assistidos_para_peito_na_maquina","dips_assistidos_para_peito_na_maquina"
"aliases","dips_assistidos_para_peito_na_maquina__peito","dips_assistidos_para_peito_na_maquina"
"aliases","crossover_no_cabo","crossover_no_cabo"
"aliases","crossover_no_cabo__peito","crossover_no_cabo"
"aliases","pullover_com_halter","pullover_com_halter"
"aliases","pullover_com_halter__peito","pullover_com_halter"
"aliases","puxada_alta","puxada_alta"
"aliases","puxada_alta__costas","puxada_alta"
"aliases","puxada_alta_pega_aberta","puxada_alta_pega_aberta"
"aliases","puxada_alta_pega_aberta__costas","puxada_alta_pega_aberta"
"aliases","puxada_alta_pega_neutra","puxada_alta_pega_neutra"
"aliases","puxada_alta_pega_neutra__costas","puxada_alta_pega_neutra"
"aliases","puxada_alta_pega_fechada","puxada_alta_pega_fechada"
"aliases","puxada_alta_pega_fechada__costas","puxada_alta_pega_fechada"
"aliases","remo_baixo_no_cabo","remo_baixo_no_cabo"
"aliases","remo_baixo_no_cabo__costas","remo_baixo_no_cabo"
"aliases","remo_sentado","remo_sentado"
"aliases","remo_sentado__costas","remo_sentado"
"aliases","remo_unilateral_com_halter","remo_unilateral_com_halter"
"aliases","remo_unilateral_com_halter__costas","remo_unilateral_com_halter"
"aliases","remo_com_barra","remo_com_barra"
"aliases","remo_com_barra__costas","remo_com_barra"
"aliases","remo_invertido","remo_invertido"
"aliases","remo_invertido__costas","remo_invertido"
"aliases","remo_invertido_em_mesa_resistente","remo_invertido_em_mesa_resistente"
"aliases","remo_invertido_em_mesa_resistente__costas","remo_invertido_em_mesa_resistente"
"aliases","pull_up","pull_up"
"aliases","pull_up__costas","pull_up"
"aliases","scapular_pull_up","scapular_pull_up"
"aliases","scapular_pull_up__costas","scapular_pull_up"
"aliases","dead_hang_escapular","dead_hang_escapular"
"aliases","dead_hang_escapular__costas","dead_hang_escapular"
"aliases","face_pull_no_cabo__costas","face_pull_no_cabo"
"aliases","pullover_no_cabo","pullover_no_cabo"
"aliases","pullover_no_cabo__costas","pullover_no_cabo"
"aliases","pullover_com_halter__costas","pullover_com_halter"
"aliases","good_morning_sem_carga","good_morning_sem_carga"
"aliases","good_morning_sem_carga__costas","good_morning_sem_carga"
"aliases","puxada_com_bracos_esticados","puxada_com_bracos_esticados"
"aliases","puxada_com_bracos_esticados__costas","puxada_com_bracos_esticados"
"aliases","remo_com_elastico","remo_com_elastico"
"aliases","remo_com_elastico__costas","remo_com_elastico"
"aliases","hiperextensao_lombar","hiperextensao_lombar"
"aliases","hiperextensao_lombar__lombar","hiperextensao_lombar"
"aliases","hiperextensao_no_chao","hiperextensao_no_chao"
"aliases","hiperextensao_no_chao__lombar","hiperextensao_no_chao"
"aliases","hiperextensao_no_banco_romano","hiperextensao_no_banco_romano"
"aliases","hiperextensao_no_banco_romano__lombar","hiperextensao_no_banco_romano"
"aliases","superman_isometrico","superman_isometrico"
"aliases","superman_isometrico__lombar","superman_isometrico"
"aliases","extensao_lombar_quadrupede","extensao_lombar_quadrupede"
"aliases","extensao_lombar_quadrupede__lombar","extensao_lombar_quadrupede"
"aliases","good_morning_com_barra","good_morning_com_barra"
"aliases","good_morning_com_barra__lombar","good_morning_com_barra"
"aliases","good_morning_leve_isometrico","good_morning_leve_isometrico"
"aliases","good_morning_leve_isometrico__lombar","good_morning_leve_isometrico"
"aliases","extensao_lombar_com_elastico","extensao_lombar_com_elastico"
"aliases","extensao_lombar_com_elastico__lombar","extensao_lombar_com_elastico"
"aliases","curl_com_barra","curl_com_barra"
"aliases","curl_com_barra__biceps","curl_com_barra"
"aliases","curl_com_halteres","curl_com_halteres"
"aliases","curl_com_halteres__biceps","curl_com_halteres"
"aliases","curl_alternado","curl_alternado"
"aliases","curl_alternado__biceps","curl_alternado"
"aliases","curl_martelo","curl_martelo"
"aliases","curl_martelo__biceps","curl_martelo"
"aliases","curl_concentrado","curl_concentrado"
"aliases","curl_concentrado__biceps","curl_concentrado"
"aliases","curl_inclinado_com_halteres","curl_inclinado_com_halteres"
"aliases","curl_inclinado_com_halteres__biceps","curl_inclinado_com_halteres"
"aliases","curl_inverso","curl_inverso"
"aliases","curl_inverso__biceps","curl_inverso"
"aliases","curl_inverso_com_halteres","curl_inverso_com_halteres"
"aliases","curl_inverso_com_halteres__biceps","curl_inverso_com_halteres"
"aliases","curl_zottman","curl_zottman"
"aliases","curl_zottman__biceps","curl_zottman"
"aliases","curl_cruzado_no_corpo","curl_cruzado_no_corpo"
"aliases","curl_cruzado_no_corpo__biceps","curl_cruzado_no_corpo"
"aliases","curl_spider","curl_spider"
"aliases","curl_spider__biceps","curl_spider"
"aliases","curl_no_cabo","curl_no_cabo"
"aliases","curl_no_cabo__biceps","curl_no_cabo"
"aliases","curl_com_elastico","curl_com_elastico"
"aliases","curl_com_elastico__biceps","curl_com_elastico"
"aliases","curl_21_com_halteres","curl_21_com_halteres"
"aliases","curl_21_com_halteres__biceps","curl_21_com_halteres"
"aliases","curl_arrastado_com_halteres","curl_arrastado_com_halteres"
"aliases","curl_arrastado_com_halteres__biceps","curl_arrastado_com_halteres"
"aliases","curl_isometrico","curl_isometrico"
"aliases","curl_isometrico__biceps","curl_isometrico"
"aliases","chin_up","chin_up"
"aliases","chin_up__biceps","chin_up"
"aliases","extensao_de_triceps_no_cabo","extensao_de_triceps_no_cabo"
"aliases","extensao_de_triceps_no_cabo__triceps","extensao_de_triceps_no_cabo"
"aliases","extensao_acima_da_cabeca_com_halter","extensao_acima_da_cabeca_com_halter"
"aliases","extensao_acima_da_cabeca_com_halter__triceps","extensao_acima_da_cabeca_com_halter"
"aliases","triceps_testa_com_barra_ez","triceps_testa_com_barra_ez"
"aliases","triceps_testa_com_barra_ez__triceps","triceps_testa_com_barra_ez"
"aliases","triceps_testa_com_halteres","triceps_testa_com_halteres"
"aliases","triceps_testa_com_halteres__triceps","triceps_testa_com_halteres"
"aliases","extensao_de_triceps_deitado_com_halteres","extensao_de_triceps_deitado_com_halteres"
"aliases","extensao_de_triceps_deitado_com_halteres__triceps","extensao_de_triceps_deitado_com_halteres"
"aliases","supino_fechado","supino_fechado"
"aliases","supino_fechado__triceps","supino_fechado"
"aliases","press_fechado_com_halteres","press_fechado_com_halteres"
"aliases","press_fechado_com_halteres__triceps","press_fechado_com_halteres"
"aliases","tate_press","tate_press"
"aliases","tate_press__triceps","tate_press"
"aliases","fundos_entre_apoios","fundos_entre_apoios"
"aliases","fundos_entre_apoios__triceps","fundos_entre_apoios"
"aliases","flexao_fechada","flexao_fechada"
"aliases","flexao_fechada__triceps","flexao_fechada"
"aliases","flexao_diamante","flexao_diamante"
"aliases","flexao_diamante__triceps","flexao_diamante"
"aliases","kickback_de_triceps","kickback_de_triceps"
"aliases","kickback_de_triceps__triceps","kickback_de_triceps"
"aliases","kickback_no_cabo","kickback_no_cabo"
"aliases","kickback_no_cabo__triceps","kickback_no_cabo"
"aliases","extensao_unilateral_de_triceps","extensao_unilateral_de_triceps"
"aliases","extensao_unilateral_de_triceps__triceps","extensao_unilateral_de_triceps"
"aliases","extensao_francesa_com_halter","extensao_francesa_com_halter"
"aliases","extensao_francesa_com_halter__triceps","extensao_francesa_com_halter"
"aliases","extensao_francesa_com_barra_ez","extensao_francesa_com_barra_ez"
"aliases","extensao_francesa_com_barra_ez__triceps","extensao_francesa_com_barra_ez"
"aliases","extensao_francesa_no_cabo","extensao_francesa_no_cabo"
"aliases","extensao_francesa_no_cabo__triceps","extensao_francesa_no_cabo"
"aliases","dips_para_triceps","dips_para_triceps"
"aliases","dips_para_triceps__triceps","dips_para_triceps"
"aliases","triceps_no_cabo_com_corda","triceps_no_cabo_com_corda"
"aliases","triceps_no_cabo_com_corda__triceps","triceps_no_cabo_com_corda"
"aliases","triceps_com_elastico","triceps_com_elastico"
"aliases","triceps_com_elastico__triceps","triceps_com_elastico"
"aliases","wrist_curl","wrist_curl"
"aliases","wrist_curl__antebraco_pega","wrist_curl"
"aliases","reverse_wrist_curl","reverse_wrist_curl"
"aliases","reverse_wrist_curl__antebraco_pega","reverse_wrist_curl"
"aliases","farmer_walk","farmer_walk"
"aliases","farmer_walk__antebraco_pega","farmer_walk"
"aliases","farmer_hold","farmer_hold"
"aliases","farmer_hold__antebraco_pega","farmer_hold"
"aliases","dead_hang","dead_hang"
"aliases","dead_hang__antebraco_pega","dead_hang"
"aliases","aperto_isometrico","aperto_isometrico"
"aliases","aperto_isometrico__antebraco_pega","aperto_isometrico"
"aliases","curl_inverso__antebraco_pega","curl_inverso"
"aliases","pronacao_com_halter","pronacao_com_halter"
"aliases","pronacao_com_halter__antebraco_pega","pronacao_com_halter"
"aliases","supinacao_com_halter","supinacao_com_halter"
"aliases","supinacao_com_halter__antebraco_pega","supinacao_com_halter"
"aliases","pinch_grip","pinch_grip"
"aliases","pinch_grip__antebraco_pega","pinch_grip"
"aliases","plate_hold","plate_hold"
"aliases","plate_hold__antebraco_pega","plate_hold"
"aliases","towel_grip_hold","towel_grip_hold"
"aliases","towel_grip_hold__antebraco_pega","towel_grip_hold"
"aliases","finger_curls","finger_curls"
"aliases","finger_curls__antebraco_pega","finger_curls"
"aliases","extensao_de_dedos_com_elastico","extensao_de_dedos_com_elastico"
"aliases","extensao_de_dedos_com_elastico__antebraco_pega","extensao_de_dedos_com_elastico"
"aliases","desvio_radial_com_halter","desvio_radial_com_halter"
"aliases","desvio_radial_com_halter__antebraco_pega","desvio_radial_com_halter"
"aliases","desvio_ulnar_com_halter","desvio_ulnar_com_halter"
"aliases","desvio_ulnar_com_halter__antebraco_pega","desvio_ulnar_com_halter"
"aliases","suitcase_carry","suitcase_carry"
"aliases","suitcase_carry__antebraco_pega","suitcase_carry"
"aliases","hold_estatico_com_halteres","hold_estatico_com_halteres"
"aliases","hold_estatico_com_halteres__antebraco_pega","hold_estatico_com_halteres"
"aliases","rotacao_controlada_com_halter_leve","rotacao_controlada_com_halter_leve"
"aliases","rotacao_controlada_com_halter_leve__antebraco_pega","rotacao_controlada_com_halter_leve"
"aliases","prancha","prancha"
"aliases","prancha__core","prancha"
"aliases","prancha_lateral","prancha_lateral"
"aliases","prancha_lateral__core","prancha_lateral"
"aliases","crunch","crunch"
"aliases","crunch__core","crunch"
"aliases","reverse_crunch","reverse_crunch"
"aliases","reverse_crunch__core","reverse_crunch"
"aliases","elevacao_de_pernas","elevacao_de_pernas"
"aliases","elevacao_de_pernas__core","elevacao_de_pernas"
"aliases","elevacao_de_joelhos_suspenso","elevacao_de_joelhos_suspenso"
"aliases","elevacao_de_joelhos_suspenso__core","elevacao_de_joelhos_suspenso"
"aliases","dead_bug","dead_bug"
"aliases","dead_bug__core","dead_bug"
"aliases","hollow_hold","hollow_hold"
"aliases","hollow_hold__core","hollow_hold"
"aliases","mountain_climbers","mountain_climbers"
"aliases","mountain_climbers__core","mountain_climbers"
"aliases","pallof_press_no_cabo","pallof_press_no_cabo"
"aliases","pallof_press_no_cabo__core","pallof_press_no_cabo"
"aliases","pallof_press_com_elastico","pallof_press_com_elastico"
"aliases","pallof_press_com_elastico__core","pallof_press_com_elastico"
"aliases","russian_twist","russian_twist"
"aliases","russian_twist__core","russian_twist"
"aliases","bicycle_crunch","bicycle_crunch"
"aliases","bicycle_crunch__core","bicycle_crunch"
"aliases","bird_dog","bird_dog"
"aliases","bird_dog__core","bird_dog"
"aliases","side_bend","side_bend"
"aliases","side_bend__core","side_bend"
"aliases","vacuum_abdominal","vacuum_abdominal"
"aliases","vacuum_abdominal__core","vacuum_abdominal"
"aliases","flutter_kicks","flutter_kicks"
"aliases","flutter_kicks__core","flutter_kicks"
"aliases","toe_touches","toe_touches"
"aliases","toe_touches__core","toe_touches"
"aliases","superman","superman"
"aliases","superman__core","superman"
"aliases","lenhador_no_cabo","lenhador_no_cabo"
"aliases","lenhador_no_cabo__core","lenhador_no_cabo"
"aliases","prancha_com_toque_no_ombro","prancha_com_toque_no_ombro"
"aliases","prancha_com_toque_no_ombro__core","prancha_com_toque_no_ombro"
"aliases","agachamento_com_peso_corporal","agachamento_com_peso_corporal"
"aliases","agachamento_com_peso_corporal__pernas","agachamento_com_peso_corporal"
"aliases","agachamento_para_cadeira","agachamento_para_cadeira"
"aliases","agachamento_para_cadeira__pernas","agachamento_para_cadeira"
"aliases","agachamento_goblet","agachamento_goblet"
"aliases","agachamento_goblet__pernas","agachamento_goblet"
"aliases","agachamento_com_halteres_ao_lado","agachamento_com_halteres_ao_lado"
"aliases","agachamento_com_halteres_ao_lado__pernas","agachamento_com_halteres_ao_lado"
"aliases","agachamento_com_barra","agachamento_com_barra"
"aliases","agachamento_com_barra__pernas","agachamento_com_barra"
"aliases","agachamento_com_mochila","agachamento_com_mochila"
"aliases","agachamento_com_mochila__pernas","agachamento_com_mochila"
"aliases","agachamento_com_garrafao","agachamento_com_garrafao"
"aliases","agachamento_com_garrafao__pernas","agachamento_com_garrafao"
"aliases","agachamento_sumo","agachamento_sumo"
"aliases","agachamento_sumo__pernas","agachamento_sumo"
"aliases","agachamento_na_maquina_smith","agachamento_na_maquina_smith"
"aliases","agachamento_na_maquina_smith__pernas","agachamento_na_maquina_smith"
"aliases","agachamento_bulgaro","agachamento_bulgaro"
"aliases","agachamento_bulgaro__pernas","agachamento_bulgaro"
"aliases","agachamento_bulgaro_com_apoio","agachamento_bulgaro_com_apoio"
"aliases","agachamento_bulgaro_com_apoio__pernas","agachamento_bulgaro_com_apoio"
"aliases","extensao_de_perna","extensao_de_perna"
"aliases","extensao_de_perna__pernas","extensao_de_perna"
"aliases","leg_press","leg_press"
"aliases","leg_press__pernas","leg_press"
"aliases","step_up","step_up"
"aliases","step_up__pernas","step_up"
"aliases","wall_sit","wall_sit"
"aliases","wall_sit__pernas","wall_sit"
"aliases","lunges","lunges"
"aliases","lunges__pernas","lunges"
"aliases","lunges_com_halteres","lunges_com_halteres"
"aliases","lunges_com_halteres__pernas","lunges_com_halteres"
"aliases","lunges_com_mochila","lunges_com_mochila"
"aliases","lunges_com_mochila__pernas","lunges_com_mochila"
"aliases","walking_lunges","walking_lunges"
"aliases","walking_lunges__pernas","walking_lunges"
"aliases","peso_morto_tradicional","peso_morto_tradicional"
"aliases","peso_morto_tradicional__pernas","peso_morto_tradicional"
"aliases","peso_morto_romeno_com_halteres","peso_morto_romeno_com_halteres"
"aliases","peso_morto_romeno_com_halteres__pernas","peso_morto_romeno_com_halteres"
"aliases","curl_de_perna","curl_de_perna"
"aliases","curl_de_perna__pernas","curl_de_perna"
"aliases","good_morning_leve","good_morning_leve"
"aliases","good_morning_leve__pernas","good_morning_leve"
"aliases","good_morning_sem_carga__pernas","good_morning_sem_carga"
"aliases","glute_bridge","glute_bridge"
"aliases","ponte_de_gluteo","glute_bridge"
"aliases","ponte_de_gluteo__pernas","glute_bridge"
"aliases","ponte_gluteo","glute_bridge"
"aliases","hip_thrust","hip_thrust"
"aliases","hip_thrust__pernas","hip_thrust"
"aliases","hip_thrust_com_apoio","hip_thrust_com_apoio"
"aliases","hip_thrust_com_apoio__pernas","hip_thrust_com_apoio"
"aliases","abducao_de_anca","abducao_de_anca"
"aliases","abducao_de_anca__pernas","abducao_de_anca"
"aliases","aducao_de_anca","aducao_de_anca"
"aliases","aducao_de_anca__pernas","aducao_de_anca"
"aliases","kickback_de_gluteo","kickback_de_gluteo"
"aliases","kickback_de_gluteo__pernas","kickback_de_gluteo"
"aliases","gemeos_em_pe","gemeos_em_pe"
"aliases","gemeos_em_pe__pernas","gemeos_em_pe"
"aliases","gemeos_sentado","gemeos_sentado"
"aliases","gemeos_sentado__pernas","gemeos_sentado"
"aliases","elevacao_de_gemeos_unilateral","elevacao_de_gemeos_unilateral"
"aliases","elevacao_de_gemeos_unilateral__pernas","elevacao_de_gemeos_unilateral"
"aliases","soleo_sentado","soleo_sentado"
"aliases","soleo_sentado__pernas","soleo_sentado"
"aliases","saltos_leves","saltos_leves"
"aliases","saltos_leves__pernas","saltos_leves"
"aliases","elevacao_tibial","elevacao_tibial"
"aliases","elevacao_tibial__pernas","elevacao_tibial"
"aliases","short_foot_doming","short_foot_doming"
"aliases","short_foot_doming__pernas","short_foot_doming"
"aliases","flexao_ativa_dos_dedos_do_pe","flexao_ativa_dos_dedos_do_pe"
"aliases","flexao_ativa_dos_dedos_do_pe__pernas","flexao_ativa_dos_dedos_do_pe"
"aliases","dorsiflexao_do_tornozelo_com_elastico","dorsiflexao_do_tornozelo_com_elastico"
"aliases","dorsiflexao_do_tornozelo_com_elastico__pernas","dorsiflexao_do_tornozelo_com_elastico"
"aliases","inversao_do_tornozelo_com_elastico","inversao_do_tornozelo_com_elastico"
"aliases","inversao_do_tornozelo_com_elastico__pernas","inversao_do_tornozelo_com_elastico"
"aliases","eversao_do_tornozelo_com_elastico","eversao_do_tornozelo_com_elastico"
"aliases","eversao_do_tornozelo_com_elastico__pernas","eversao_do_tornozelo_com_elastico"
"aliases","flexao_da_anca_em_pe_com_elastico","flexao_da_anca_em_pe_com_elastico"
"aliases","flexao_da_anca_em_pe_com_elastico__pernas","flexao_da_anca_em_pe_com_elastico"
"aliases","copenhagen_plank_com_apoio","copenhagen_plank_com_apoio"
"aliases","copenhagen_plank_com_apoio__pernas","copenhagen_plank_com_apoio"
"aliases","extensao_terminal_do_joelho_com_elastico","extensao_terminal_do_joelho_com_elastico"
"aliases","extensao_terminal_do_joelho_com_elastico__pernas","extensao_terminal_do_joelho_com_elastico"
"aliases","abducao_de_anca_deitada","abducao_de_anca_deitada"
"aliases","abducao_de_anca_deitada__pernas","abducao_de_anca_deitada"
"aliases","clamshell","clamshell"
"aliases","clamshell__pernas","clamshell"
"aliases","curl_nordico_assistido","curl_nordico_assistido"
"aliases","curl_nordico_assistido__pernas","curl_nordico_assistido"
"aliases","peso_morto_unilateral_com_halteres","peso_morto_unilateral_com_halteres"
"aliases","peso_morto_unilateral_com_halteres__pernas","peso_morto_unilateral_com_halteres"
"aliases","marcha_no_lugar","marcha_no_lugar"
"aliases","marcha_no_lugar__cardio","marcha_no_lugar"
"aliases","jumping_jacks","jumping_jacks"
"aliases","jumping_jacks__cardio","jumping_jacks"
"aliases","burpees","burpees"
"aliases","burpees__cardio","burpees"
"aliases","skaters","skaters"
"aliases","skaters__cardio","skaters"
"aliases","high_knees","high_knees"
"aliases","high_knees__cardio","high_knees"
"aliases","circuito_cardio_peso_corporal","circuito_cardio_peso_corporal"
"aliases","circuito_cardio_peso_corporal__cardio","circuito_cardio_peso_corporal"
"aliases","passadeira_caminhada","passadeira_caminhada"
"aliases","passadeira_caminhada__cardio","passadeira_caminhada"
"aliases","passadeira_caminhada_rapida","passadeira_caminhada_rapida"
"aliases","passadeira_caminhada_rapida__cardio","passadeira_caminhada_rapida"
"aliases","passadeira_corrida_leve","passadeira_corrida_leve"
"aliases","passadeira_corrida_leve__cardio","passadeira_corrida_leve"
"aliases","passadeira_corrida_intervalada","passadeira_corrida_intervalada"
"aliases","passadeira_corrida_intervalada__cardio","passadeira_corrida_intervalada"
"aliases","passadeira_inclinacao","passadeira_inclinacao"
"aliases","passadeira_inclinacao__cardio","passadeira_inclinacao"
"aliases","passadeira_inclinacao_moderada","passadeira_inclinacao_moderada"
"aliases","passadeira_inclinacao_moderada__cardio","passadeira_inclinacao_moderada"
"aliases","passadeira_sprints","passadeira_sprints"
"aliases","passadeira_sprints__cardio","passadeira_sprints"
"aliases","passadeira_sprints_intervalados","passadeira_sprints_intervalados"
"aliases","passadeira_sprints_intervalados__cardio","passadeira_sprints_intervalados"
"aliases","treadmill_warmup","treadmill_warmup"
"aliases","passadeira_aquecimento","treadmill_warmup"
"aliases","passadeira_aquecimento__cardio","treadmill_warmup"
"aliases","treadmill_cooldown","treadmill_cooldown"
"aliases","passadeira_cooldown","treadmill_cooldown"
"aliases","passadeira_cooldown__cardio","treadmill_cooldown"
"aliases","treadmill_aerobic_endurance","treadmill_aerobic_endurance"
"aliases","passadeira_resistencia_aerobia","treadmill_aerobic_endurance"
"aliases","passadeira_resistencia_aerobia__cardio","treadmill_aerobic_endurance"
"aliases","treadmill_easy_pace","treadmill_easy_pace"
"aliases","passadeira_ritmo_leve","treadmill_easy_pace"
"aliases","passadeira_ritmo_leve__cardio","treadmill_easy_pace"
"aliases","treadmill_moderate_pace","treadmill_moderate_pace"
"aliases","passadeira_ritmo_moderado","treadmill_moderate_pace"
"aliases","passadeira_ritmo_moderado__cardio","treadmill_moderate_pace"
"aliases","treadmill_intervals","treadmill_intervals"
"aliases","passadeira_intervalos","treadmill_intervals"
"aliases","passadeira_intervalos__cardio","treadmill_intervals"
"aliases","treadmill_walk","treadmill_walk"
"aliases","caminhada_na_passadeira","treadmill_walk"
"aliases","caminhada_na_passadeira__cardio","treadmill_walk"
"aliases","treadmill_run","treadmill_run"
"aliases","corrida_na_passadeira","treadmill_run"
"aliases","corrida_na_passadeira__cardio","treadmill_run"
"aliases","treadmill_incline_walk","treadmill_incline_walk"
"aliases","passadeira_caminhada_com_inclinacao","treadmill_incline_walk"
"aliases","passadeira_caminhada_com_inclinacao__cardio","treadmill_incline_walk"
"aliases","bicicleta_ritmo_leve","bicicleta_ritmo_leve"
"aliases","bicicleta_ritmo_leve__cardio","bicicleta_ritmo_leve"
"aliases","bicicleta_ritmo_moderado","bicicleta_ritmo_moderado"
"aliases","bicicleta_ritmo_moderado__cardio","bicicleta_ritmo_moderado"
"aliases","bicicleta_intervalos","bicicleta_intervalos"
"aliases","bicicleta_intervalos__cardio","bicicleta_intervalos"
"aliases","bicicleta_resistencia","bicicleta_resistencia"
"aliases","bicicleta_resistencia__cardio","bicicleta_resistencia"
"aliases","bicicleta_aquecimento","bicicleta_aquecimento"
"aliases","bicicleta_aquecimento__cardio","bicicleta_aquecimento"
"aliases","bicicleta_cooldown","bicicleta_cooldown"
"aliases","bicicleta_cooldown__cardio","bicicleta_cooldown"
"aliases","eliptica_ritmo_leve","eliptica_ritmo_leve"
"aliases","eliptica_ritmo_leve__cardio","eliptica_ritmo_leve"
"aliases","eliptica_ritmo_moderado","eliptica_ritmo_moderado"
"aliases","eliptica_ritmo_moderado__cardio","eliptica_ritmo_moderado"
"aliases","eliptica_intervalos","eliptica_intervalos"
"aliases","eliptica_intervalos__cardio","eliptica_intervalos"
"aliases","eliptica_resistencia","eliptica_resistencia"
"aliases","eliptica_resistencia__cardio","eliptica_resistencia"
"aliases","eliptica_aquecimento","eliptica_aquecimento"
"aliases","eliptica_aquecimento__cardio","eliptica_aquecimento"
"aliases","eliptica_cooldown","eliptica_cooldown"
"aliases","eliptica_cooldown__cardio","eliptica_cooldown"
"aliases","corda_de_saltar_ritmo_leve","corda_de_saltar_ritmo_leve"
"aliases","corda_de_saltar_ritmo_leve__cardio","corda_de_saltar_ritmo_leve"
"aliases","corda_de_saltar_intervalos","corda_de_saltar_intervalos"
"aliases","corda_de_saltar_intervalos__cardio","corda_de_saltar_intervalos"
"aliases","corda_de_saltar_pes_alternados","corda_de_saltar_pes_alternados"
"aliases","corda_de_saltar_pes_alternados__cardio","corda_de_saltar_pes_alternados"
"aliases","corda_de_saltar_joelhos_altos","corda_de_saltar_joelhos_altos"
"aliases","corda_de_saltar_joelhos_altos__cardio","corda_de_saltar_joelhos_altos"
"aliases","corda_de_saltar_double_unders","corda_de_saltar_double_unders"
"aliases","corda_de_saltar_double_unders__cardio","corda_de_saltar_double_unders"
"aliases","caminhada_exterior_leve","caminhada_exterior_leve"
"aliases","caminhada_exterior_leve__cardio","caminhada_exterior_leve"
"aliases","caminhada_exterior_moderada","caminhada_exterior_moderada"
"aliases","caminhada_exterior_moderada__cardio","caminhada_exterior_moderada"
"aliases","caminhada_exterior_rapida","caminhada_exterior_rapida"
"aliases","caminhada_exterior_rapida__cardio","caminhada_exterior_rapida"
"aliases","caminhada_exterior_em_subida","caminhada_exterior_em_subida"
"aliases","caminhada_exterior_em_subida__cardio","caminhada_exterior_em_subida"
"aliases","corrida_exterior_leve","corrida_exterior_leve"
"aliases","corrida_exterior_leve__cardio","corrida_exterior_leve"
"aliases","corrida_exterior_moderada","corrida_exterior_moderada"
"aliases","corrida_exterior_moderada__cardio","corrida_exterior_moderada"
"aliases","corrida_exterior_intervalada","corrida_exterior_intervalada"
"aliases","corrida_exterior_intervalada__cardio","corrida_exterior_intervalada"
"aliases","sprints_exterior","sprints_exterior"
"aliases","sprints_exterior__cardio","sprints_exterior"
"aliases","corrida_em_subida","corrida_em_subida"
"aliases","corrida_em_subida__cardio","corrida_em_subida"
"aliases","hiit_peso_corporal","hiit_peso_corporal"
"aliases","hiit_peso_corporal__cardio","hiit_peso_corporal"
"aliases","hiit_cardio","hiit_cardio"
"aliases","hiit_cardio__cardio","hiit_cardio"
"aliases","treadmill_hiit","treadmill_hiit"
"aliases","hiit_passadeira","treadmill_hiit"
"aliases","hiit_passadeira__cardio","treadmill_hiit"
"aliases","hiit_bicicleta","hiit_bicicleta"
"aliases","hiit_bicicleta__cardio","hiit_bicicleta"
"aliases","hiit_corda","hiit_corda"
"aliases","hiit_corda__cardio","hiit_corda"
"aliases","hiit_simples","hiit_simples"
"aliases","hiit_simples__cardio","hiit_simples"
"aliases","circuito_cardio_leve","circuito_cardio_leve"
"aliases","circuito_cardio_leve__cardio","circuito_cardio_leve"
"aliases","remo_ergometro_ritmo_continuo","remo_ergometro_ritmo_continuo"
"aliases","remo_ergometro_ritmo_continuo__cardio","remo_ergometro_ritmo_continuo"
"aliases","remo_ergometro_intervalos","remo_ergometro_intervalos"
"aliases","remo_ergometro_intervalos__cardio","remo_ergometro_intervalos"
"aliases","stepper_escadas_ritmo_continuo","stepper_escadas_ritmo_continuo"
"aliases","stepper_escadas_ritmo_continuo__cardio","stepper_escadas_ritmo_continuo"
"aliases","stepper_escadas_intervalos","stepper_escadas_intervalos"
"aliases","stepper_escadas_intervalos__cardio","stepper_escadas_intervalos"
"aliases","subida_de_escadas_no_exterior","subida_de_escadas_no_exterior"
"aliases","subida_de_escadas_no_exterior__cardio","subida_de_escadas_no_exterior"
"aliases","air_bike_ritmo_continuo","air_bike_ritmo_continuo"
