id,type_key,location_key,equipment_key,region_key,group_key,subzone_key,focus_key,cardio_focus_key,martial_art_key,status,result_count,fallback_count,notice,issue
"strength>place_work_travel>bodyweight>upper>arms","strength","place_work_travel","bodyweight","upper","arms","","","","","okWithResults","2","0","Mostra exercicios compativeis.",""
"strength>place_work_travel>bodyweight>upper>arms>arms_complete","strength","place_work_travel","bodyweight","upper","arms","arms_complete","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>arms>upper_arm","strength","place_work_travel","bodyweight","upper","arms","upper_arm","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>arms>upper_arm>biceps_brachii","strength","place_work_travel","bodyweight","upper","arms","upper_arm","biceps_brachii","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>arms>upper_arm>brachialis","strength","place_work_travel","bodyweight","upper","arms","upper_arm","brachialis","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>arms>upper_arm>brachioradialis","strength","place_work_travel","bodyweight","upper","arms","upper_arm","brachioradialis","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>arms>upper_arm>triceps","strength","place_work_travel","bodyweight","upper","arms","upper_arm","triceps","","","okWithResults","2","0","Mostra exercicios compativeis.",""
"strength>place_work_travel>bodyweight>upper>arms>upper_arm>triceps_long","strength","place_work_travel","bodyweight","upper","arms","upper_arm","triceps_long","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>arms>upper_arm>triceps_lateral","strength","place_work_travel","bodyweight","upper","arms","upper_arm","triceps_lateral","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>arms>upper_arm>triceps_medial","strength","place_work_travel","bodyweight","upper","arms","upper_arm","triceps_medial","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>arms>forearm_hand","strength","place_work_travel","bodyweight","upper","arms","forearm_hand","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>arms>forearm_hand>forearm_complete","strength","place_work_travel","bodyweight","upper","arms","forearm_hand","forearm_complete","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>arms>forearm_hand>forearm_flexors","strength","place_work_travel","bodyweight","upper","arms","forearm_hand","forearm_flexors","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>arms>forearm_hand>forearm_extensors","strength","place_work_travel","bodyweight","upper","arms","forearm_hand","forearm_extensors","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>arms>forearm_hand>pronators","strength","place_work_travel","bodyweight","upper","arms","forearm_hand","pronators","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>arms>forearm_hand>supinators","strength","place_work_travel","bodyweight","upper","arms","forearm_hand","supinators","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>arms>forearm_hand>wrist","strength","place_work_travel","bodyweight","upper","arms","forearm_hand","wrist","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>arms>forearm_hand>fingers","strength","place_work_travel","bodyweight","upper","arms","forearm_hand","fingers","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>arms>forearm_hand>support_grip","strength","place_work_travel","bodyweight","upper","arms","forearm_hand","support_grip","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>arms>forearm_hand>pinch_grip","strength","place_work_travel","bodyweight","upper","arms","forearm_hand","pinch_grip","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>arms>forearm_hand>general_grip","strength","place_work_travel","bodyweight","upper","arms","forearm_hand","general_grip","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>forearm_hand","strength","place_work_travel","bodyweight","upper","forearm_hand","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>forearm_hand>forearm_complete","strength","place_work_travel","bodyweight","upper","forearm_hand","forearm_complete","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>forearm_hand>forearm_flexors","strength","place_work_travel","bodyweight","upper","forearm_hand","forearm_flexors","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>forearm_hand>forearm_extensors","strength","place_work_travel","bodyweight","upper","forearm_hand","forearm_extensors","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>forearm_hand>pronators","strength","place_work_travel","bodyweight","upper","forearm_hand","pronators","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>forearm_hand>supinators","strength","place_work_travel","bodyweight","upper","forearm_hand","supinators","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>forearm_hand>wrist","strength","place_work_travel","bodyweight","upper","forearm_hand","wrist","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>forearm_hand>fingers","strength","place_work_travel","bodyweight","upper","forearm_hand","fingers","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>forearm_hand>support_grip","strength","place_work_travel","bodyweight","upper","forearm_hand","support_grip","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>forearm_hand>pinch_grip","strength","place_work_travel","bodyweight","upper","forearm_hand","pinch_grip","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>upper>forearm_hand>general_grip","strength","place_work_travel","bodyweight","upper","forearm_hand","general_grip","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>lower","strength","place_work_travel","bodyweight","lower","","","","","","okWithResults","18","0","Mostra exercicios compativeis.",""
"strength>place_work_travel>bodyweight>lower>hips_glutes","strength","place_work_travel","bodyweight","lower","hips_glutes","","","","","okWithResults","8","0","Mostra exercicios compativeis.",""
"strength>place_work_travel>bodyweight>lower>quadriceps","strength","place_work_travel","bodyweight","lower","quadriceps","","","","","okWithResults","5","0","Mostra exercicios compativeis.",""
"strength>place_work_travel>bodyweight>lower>hamstrings","strength","place_work_travel","bodyweight","lower","hamstrings","","","","","okWithResults","1","0","Mostra exercicios compativeis.",""
"strength>place_work_travel>bodyweight>lower>adductors","strength","place_work_travel","bodyweight","lower","adductors","","","","","okWithResults","1","0","Mostra exercicios compativeis.",""
"strength>place_work_travel>bodyweight>lower>abductors","strength","place_work_travel","bodyweight","lower","abductors","","","","","okWithResults","2","0","Mostra exercicios compativeis.",""
"strength>place_work_travel>bodyweight>lower>calves","strength","place_work_travel","bodyweight","lower","calves","","","","","okWithResults","3","0","Mostra exercicios compativeis.",""
"strength>place_work_travel>bodyweight>lower>tibialis","strength","place_work_travel","bodyweight","lower","tibialis","","","","","okWithResults","1","0","Mostra exercicios compativeis.",""
"strength>place_work_travel>bodyweight>lower>feet_ankle","strength","place_work_travel","bodyweight","lower","feet_ankle","","","","","okWithResults","6","0","Mostra exercicios compativeis.",""
"strength>place_work_travel>bodyweight>core","strength","place_work_travel","bodyweight","core","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>core>abdominal","strength","place_work_travel","bodyweight","core","abdominal","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>core>obliques","strength","place_work_travel","bodyweight","core","obliques","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>core>transverse_abs","strength","place_work_travel","bodyweight","core","transverse_abs","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>core>low_back","strength","place_work_travel","bodyweight","core","low_back","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>core>core_stability","strength","place_work_travel","bodyweight","core","core_stability","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>core>anti_rotation","strength","place_work_travel","bodyweight","core","anti_rotation","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>core>anti_extension","strength","place_work_travel","bodyweight","core","anti_extension","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_work_travel>bodyweight>core>anti_lateral_flexion","strength","place_work_travel","bodyweight","core","anti_lateral_flexion","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>full_body","strength","place_clinic","bodyweight","full_body","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>floor>full_body","strength","place_clinic","floor","full_body","","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper","strength","place_clinic","bodyweight","upper","","","","","","okWithResults","17","0","Mostra exercicios compativeis.",""
"strength>place_clinic>bodyweight>upper>neck","strength","place_clinic","bodyweight","upper","neck","","","","","okWithResults","5","0","Mostra exercicios compativeis.",""
"strength>place_clinic>bodyweight>upper>neck>neck_complete","strength","place_clinic","bodyweight","upper","neck","neck_complete","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>neck>anterior_neck","strength","place_clinic","bodyweight","upper","neck","anterior_neck","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>neck>posterior_neck","strength","place_clinic","bodyweight","upper","neck","posterior_neck","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>neck>lateral_neck","strength","place_clinic","bodyweight","upper","neck","lateral_neck","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>neck>cervical_stabilizers","strength","place_clinic","bodyweight","upper","neck","cervical_stabilizers","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>traps_scapula","strength","place_clinic","bodyweight","upper","traps_scapula","","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>traps_scapula>traps_complete","strength","place_clinic","bodyweight","upper","traps_scapula","traps_complete","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>traps_scapula>upper_traps","strength","place_clinic","bodyweight","upper","traps_scapula","upper_traps","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>traps_scapula>mid_traps","strength","place_clinic","bodyweight","upper","traps_scapula","mid_traps","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>traps_scapula>lower_traps","strength","place_clinic","bodyweight","upper","traps_scapula","lower_traps","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>traps_scapula>scapular_stability","strength","place_clinic","bodyweight","upper","traps_scapula","scapular_stability","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>chest","strength","place_clinic","bodyweight","upper","chest","","","","","okWithResults","4","0","Mostra exercicios compativeis.",""
"strength>place_clinic>bodyweight>upper>chest>chest_complete","strength","place_clinic","bodyweight","upper","chest","chest_complete","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>chest>upper_chest","strength","place_clinic","bodyweight","upper","chest","upper_chest","","","","okWithResults","3","0","Mostra exercicios compativeis.",""
"strength>place_clinic>bodyweight>upper>chest>mid_chest","strength","place_clinic","bodyweight","upper","chest","mid_chest","","","","okWithResults","3","0","Mostra exercicios compativeis.",""
"strength>place_clinic>bodyweight>upper>chest>lower_chest","strength","place_clinic","bodyweight","upper","chest","lower_chest","","","","okWithResults","3","0","Mostra exercicios compativeis.",""
"strength>place_clinic>bodyweight>upper>chest>pectoralis_minor","strength","place_clinic","bodyweight","upper","chest","pectoralis_minor","","","","okWithResults","3","0","Mostra exercicios compativeis.",""
"strength>place_clinic>bodyweight>upper>chest>serratus_anterior","strength","place_clinic","bodyweight","upper","chest","serratus_anterior","","","","okWithResults","4","0","Mostra exercicios compativeis.",""
"strength>place_clinic>bodyweight>upper>back","strength","place_clinic","bodyweight","upper","back","","","","","okWithResults","4","0","Mostra exercicios compativeis.",""
"strength>place_clinic>bodyweight>upper>back>back_complete","strength","place_clinic","bodyweight","upper","back","back_complete","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_upper","strength","place_clinic","bodyweight","upper","back","back_upper","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_upper>upper_traps","strength","place_clinic","bodyweight","upper","back","back_upper","upper_traps","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_upper>mid_traps","strength","place_clinic","bodyweight","upper","back","back_upper","mid_traps","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_upper>lower_traps","strength","place_clinic","bodyweight","upper","back","back_upper","lower_traps","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_upper>rhomboids","strength","place_clinic","bodyweight","upper","back","back_upper","rhomboids","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_upper>posterior_deltoid","strength","place_clinic","bodyweight","upper","back","back_upper","posterior_deltoid","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_upper>scapular_stabilizers","strength","place_clinic","bodyweight","upper","back","back_upper","scapular_stabilizers","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_mid","strength","place_clinic","bodyweight","upper","back","back_mid","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_mid>rhomboids","strength","place_clinic","bodyweight","upper","back","back_mid","rhomboids","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_mid>mid_traps","strength","place_clinic","bodyweight","upper","back","back_mid","mid_traps","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_mid>teres_major","strength","place_clinic","bodyweight","upper","back","back_mid","teres_major","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_mid>teres_minor","strength","place_clinic","bodyweight","upper","back","back_mid","teres_minor","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_mid>latissimus_dorsi","strength","place_clinic","bodyweight","upper","back","back_mid","latissimus_dorsi","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_lower","strength","place_clinic","bodyweight","upper","back","back_lower","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_lower>erectors","strength","place_clinic","bodyweight","upper","back","back_lower","erectors","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_lower>lumbar","strength","place_clinic","bodyweight","upper","back","back_lower","lumbar","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_lower>quadratus_lumborum","strength","place_clinic","bodyweight","upper","back","back_lower","quadratus_lumborum","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_lower>lumbar_stability","strength","place_clinic","bodyweight","upper","back","back_lower","lumbar_stability","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_width","strength","place_clinic","bodyweight","upper","back","back_width","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_width>latissimus_dorsi","strength","place_clinic","bodyweight","upper","back","back_width","latissimus_dorsi","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_width>teres_major","strength","place_clinic","bodyweight","upper","back","back_width","teres_major","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_width>vertical_pulls","strength","place_clinic","bodyweight","upper","back","back_width","vertical_pulls","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_thickness","strength","place_clinic","bodyweight","upper","back","back_thickness","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_thickness>rhomboids","strength","place_clinic","bodyweight","upper","back","back_thickness","rhomboids","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_thickness>mid_traps","strength","place_clinic","bodyweight","upper","back","back_thickness","mid_traps","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_thickness>lower_traps","strength","place_clinic","bodyweight","upper","back","back_thickness","lower_traps","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>back>back_thickness>horizontal_rows","strength","place_clinic","bodyweight","upper","back","back_thickness","horizontal_rows","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>shoulders","strength","place_clinic","bodyweight","upper","shoulders","","","","","okWithResults","3","0","Mostra exercicios compativeis.",""
"strength>place_clinic>bodyweight>upper>shoulders>shoulders_complete","strength","place_clinic","bodyweight","upper","shoulders","shoulders_complete","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>shoulders>anterior_deltoid","strength","place_clinic","bodyweight","upper","shoulders","anterior_deltoid","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>shoulders>lateral_deltoid","strength","place_clinic","bodyweight","upper","shoulders","lateral_deltoid","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>shoulders>posterior_deltoid","strength","place_clinic","bodyweight","upper","shoulders","posterior_deltoid","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>shoulders>rotator_cuff","strength","place_clinic","bodyweight","upper","shoulders","rotator_cuff","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>shoulders>external_rotators","strength","place_clinic","bodyweight","upper","shoulders","external_rotators","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>shoulders>internal_rotators","strength","place_clinic","bodyweight","upper","shoulders","internal_rotators","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>shoulders>scapular_stability","strength","place_clinic","bodyweight","upper","shoulders","scapular_stability","","","","okEmptyWithExplicitNotice","0","0","Não há exercícios disponíveis para este foco com as capacidades atuais. Ativa Mostrar todos para ver o equipamento/local em falta.",""
"strength>place_clinic>bodyweight>upper>arms","strength","place_clinic","bodyweight","upper","arms","","","","","okWithResults","2","0","Mostra exercicios compativeis.",""
